Country or Area,Element Code,Element,Year,Unit,Value,Value Footnotes
Germany,41,Yield,1962,Hg/Ha,0,NR
Germany,41,Yield,1961,Hg/Ha,0,NR
Germany,51,Production Quantity,2007,tonnes,310,F 
Germany,51,Production Quantity,2006,tonnes,300,F 
Germany,51,Production Quantity,2005,tonnes,216,
Germany,51,Production Quantity,2004,tonnes,489,
Germany,51,Production Quantity,2003,tonnes,185,
Germany,51,Production Quantity,2002,tonnes,8300,
Germany,51,Production Quantity,2001,tonnes,5000,
Germany,51,Production Quantity,2000,tonnes,5600,
Germany,51,Production Quantity,1999,tonnes,5500,
Germany,51,Production Quantity,1998,tonnes,5500,
Germany,51,Production Quantity,1997,tonnes,3600,
Germany,51,Production Quantity,1996,tonnes,2349,
Germany,51,Production Quantity,1995,tonnes,2182,
Germany,51,Production Quantity,1994,tonnes,2065,
Germany,51,Production Quantity,1993,tonnes,1615,
Germany,51,Production Quantity,1992,tonnes,2240,
Germany,51,Production Quantity,1991,tonnes,1900,
Germany,51,Production Quantity,1990,tonnes,1766,
Germany,51,Production Quantity,1989,tonnes,1700,
Germany,51,Production Quantity,1988,tonnes,1591,
Germany,51,Production Quantity,1987,tonnes,1809,
Germany,51,Production Quantity,1986,tonnes,2046,
Germany,51,Production Quantity,1985,tonnes,1753,
Germany,51,Production Quantity,1984,tonnes,2128,
Germany,51,Production Quantity,1983,tonnes,1503,
Germany,51,Production Quantity,1982,tonnes,2560,
Germany,51,Production Quantity,1981,tonnes,1298,
Germany,51,Production Quantity,1980,tonnes,2646,
Germany,51,Production Quantity,1979,tonnes,1244,
Germany,51,Production Quantity,1978,tonnes,2987,
Germany,51,Production Quantity,1977,tonnes,1782,
Germany,51,Production Quantity,1976,tonnes,1440,
Germany,51,Production Quantity,1975,tonnes,1231,
Germany,51,Production Quantity,1974,tonnes,6000,
Germany,51,Production Quantity,1973,tonnes,4500,
Germany,51,Production Quantity,1972,tonnes,2700,
Germany,51,Production Quantity,1971,tonnes,5600,
Germany,51,Production Quantity,1970,tonnes,5725,
Germany,51,Production Quantity,1969,tonnes,3800,
Germany,51,Production Quantity,1968,tonnes,6621,
Germany,51,Production Quantity,1967,tonnes,3593,
Germany,51,Production Quantity,1966,tonnes,1588,
Germany,51,Production Quantity,1965,tonnes,1751,
Germany,51,Production Quantity,1964,tonnes,3100,
Germany,51,Production Quantity,1963,tonnes,4198,
Germany,51,Production Quantity,1962,tonnes,2000,
Germany,51,Production Quantity,1961,tonnes,2900,
Greece,31,Area Harvested,2007,Ha,5300,
Greece,31,Area Harvested,2006,Ha,5715,
Greece,31,Area Harvested,2005,Ha,5695,
Greece,31,Area Harvested,2004,Ha,5731,
Greece,31,Area Harvested,2003,Ha,5600,
Greece,31,Area Harvested,2002,Ha,5700,
Greece,31,Area Harvested,2001,Ha,4700,F 
Greece,31,Area Harvested,2000,Ha,5500,
Greece,31,Area Harvested,1999,Ha,5500,
Greece,31,Area Harvested,1998,Ha,5100,
Greece,31,Area Harvested,1997,Ha,5000,
Greece,31,Area Harvested,1996,Ha,4600,
Greece,31,Area Harvested,1995,Ha,4700,
Greece,31,Area Harvested,1994,Ha,4600,F 
Greece,31,Area Harvested,1993,Ha,5340,
Greece,31,Area Harvested,1992,Ha,5580,
Greece,31,Area Harvested,1991,Ha,5810,
Greece,31,Area Harvested,1990,Ha,6370,
Greece,31,Area Harvested,1989,Ha,7030,
Greece,31,Area Harvested,1988,Ha,7120,
Greece,31,Area Harvested,1987,Ha,7195,
Greece,31,Area Harvested,1986,Ha,7270,
Greece,31,Area Harvested,1985,Ha,7425,
Greece,31,Area Harvested,1984,Ha,6600,
Greece,31,Area Harvested,1983,Ha,6500,
Greece,31,Area Harvested,1982,Ha,6500,
Greece,31,Area Harvested,1981,Ha,6200,
Greece,31,Area Harvested,1980,Ha,6300,F 
Greece,31,Area Harvested,1979,Ha,6300,F 
Greece,31,Area Harvested,1978,Ha,6500,F 
Greece,31,Area Harvested,1977,Ha,6600,F 
Greece,31,Area Harvested,1976,Ha,6600,F 
Greece,31,Area Harvested,1975,Ha,6800,F 
Greece,31,Area Harvested,1974,Ha,6800,F 
Greece,31,Area Harvested,1973,Ha,7200,F 
Greece,31,Area Harvested,1972,Ha,7100,F 
Greece,31,Area Harvested,1971,Ha,7100,F 
Greece,31,Area Harvested,1970,Ha,7500,F 
Greece,31,Area Harvested,1969,Ha,7400,F 
Greece,31,Area Harvested,1968,Ha,7100,F 
Greece,31,Area Harvested,1967,Ha,6300,F 
Greece,31,Area Harvested,1966,Ha,6300,F 
Greece,31,Area Harvested,1965,Ha,5800,F 
Greece,31,Area Harvested,1964,Ha,6000,F 
Greece,31,Area Harvested,1963,Ha,6300,F 
Greece,31,Area Harvested,1962,Ha,6300,F 
Greece,31,Area Harvested,1961,Ha,6300,F 
Greece,41,Yield,2007,Hg/Ha,149411,Fc
Greece,41,Yield,2006,Hg/Ha,125543,Fc
Greece,41,Yield,2005,Hg/Ha,147734,Fc
Greece,41,Yield,2004,Hg/Ha,156234,Fc
Greece,41,Yield,2003,Hg/Ha,106882,Fc
Greece,41,Yield,2002,Hg/Ha,123284,Fc
Greece,41,Yield,2001,Hg/Ha,150576,Fc
Greece,41,Yield,2000,Hg/Ha,152061,Fc
Greece,41,Yield,1999,Hg/Ha,167883,Fc
Greece,41,Yield,1998,Hg/Ha,76317,Fc
Greece,41,Yield,1997,Hg/Ha,94324,Fc
Greece,41,Yield,1996,Hg/Ha,116291,Fc
Greece,41,Yield,1995,Hg/Ha,91085,Fc
Greece,41,Yield,1994,Hg/Ha,177519,Fc
Greece,41,Yield,1993,Hg/Ha,162282,Fc
Greece,41,Yield,1992,Hg/Ha,154616,Fc
Greece,41,Yield,1991,Hg/Ha,119098,Fc
Greece,41,Yield,1990,Hg/Ha,177725,Fc
Greece,41,Yield,1989,Hg/Ha,140298,Fc
Greece,41,Yield,1988,Hg/Ha,209327,Fc
Greece,41,Yield,1987,Hg/Ha,150626,Fc
Greece,41,Yield,1986,Hg/Ha,131682,Fc
Greece,41,Yield,1985,Hg/Ha,176874,Fc
Greece,41,Yield,1984,Hg/Ha,141987,Fc
Greece,41,Yield,1983,Hg/Ha,210610,Fc
Greece,41,Yield,1982,Hg/Ha,156955,Fc
Greece,41,Yield,1981,Hg/Ha,206946,Fc
Greece,41,Yield,1980,Hg/Ha,152380,Fc
Greece,41,Yield,1979,Hg/Ha,122793,Fc
Greece,41,Yield,1978,Hg/Ha,94472,Fc
Greece,41,Yield,1977,Hg/Ha,109375,Fc
Greece,41,Yield,1976,Hg/Ha,131848,Fc
Greece,41,Yield,1975,Hg/Ha,110576,Fc
Greece,41,Yield,1974,Hg/Ha,103017,Fc
Greece,41,Yield,1973,Hg/Ha,69402,Fc
Greece,41,Yield,1972,Hg/Ha,69787,Fc
Greece,41,Yield,1971,Hg/Ha,57461,Fc
Greece,41,Yield,1970,Hg/Ha,57421,Fc
Greece,41,Yield,1969,Hg/Ha,38083,Fc
Greece,41,Yield,1968,Hg/Ha,50574,Fc
Greece,41,Yield,1967,Hg/Ha,60980,Fc
Greece,41,Yield,1966,Hg/Ha,47431,Fc
Greece,41,Yield,1965,Hg/Ha,46972,Fc
Greece,41,Yield,1964,Hg/Ha,46280,Fc
Greece,41,Yield,1963,Hg/Ha,33676,Fc
Greece,41,Yield,1962,Hg/Ha,35904,Fc
Greece,41,Yield,1961,Hg/Ha,35388,Fc
Greece,51,Production Quantity,2007,tonnes,79188,
Greece,51,Production Quantity,2006,tonnes,71748,
Greece,51,Production Quantity,2005,tonnes,84135,
Greece,51,Production Quantity,2004,tonnes,89538,
Greece,51,Production Quantity,2003,tonnes,59854,
Greece,51,Production Quantity,2002,tonnes,70272,
Greece,51,Production Quantity,2001,tonnes,70771,
Greece,51,Production Quantity,2000,tonnes,83634,
Greece,51,Production Quantity,1999,tonnes,92336,
Greece,51,Production Quantity,1998,tonnes,38922,
Greece,51,Production Quantity,1997,tonnes,47162,
Greece,51,Production Quantity,1996,tonnes,53494,
Greece,51,Production Quantity,1995,tonnes,42810,
Greece,51,Production Quantity,1994,tonnes,81659,
Greece,51,Production Quantity,1993,tonnes,86659,
Greece,51,Production Quantity,1992,tonnes,86276,
Greece,51,Production Quantity,1991,tonnes,69196,
Greece,51,Production Quantity,1990,tonnes,113211,
Greece,51,Production Quantity,1989,tonnes,98630,
Greece,51,Production Quantity,1988,tonnes,149041,
Greece,51,Production Quantity,1987,tonnes,108376,
Greece,51,Production Quantity,1986,tonnes,95733,
Greece,51,Production Quantity,1985,tonnes,131329,
Greece,51,Production Quantity,1984,tonnes,93712,
Greece,51,Production Quantity,1983,tonnes,136897,
Greece,51,Production Quantity,1982,tonnes,102021,
Greece,51,Production Quantity,1981,tonnes,128307,
Greece,51,Production Quantity,1980,tonnes,96000,
Greece,51,Production Quantity,1979,tonnes,77360,
Greece,51,Production Quantity,1978,tonnes,61407,
Greece,51,Production Quantity,1977,tonnes,72188,
Greece,51,Production Quantity,1976,tonnes,87020,
Greece,51,Production Quantity,1975,tonnes,75192,
Greece,51,Production Quantity,1974,tonnes,70052,
Greece,51,Production Quantity,1973,tonnes,49970,
Greece,51,Production Quantity,1972,tonnes,49549,
Greece,51,Production Quantity,1971,tonnes,40798,
Greece,51,Production Quantity,1970,tonnes,43066,
Greece,51,Production Quantity,1969,tonnes,28182,
Greece,51,Production Quantity,1968,tonnes,35908,
Greece,51,Production Quantity,1967,tonnes,38418,
Greece,51,Production Quantity,1966,tonnes,29882,
Greece,51,Production Quantity,1965,tonnes,27244,
Greece,51,Production Quantity,1964,tonnes,27768,
Greece,51,Production Quantity,1963,tonnes,21216,
Greece,51,Production Quantity,1962,tonnes,22620,
Greece,51,Production Quantity,1961,tonnes,22295,
Guadeloupe,51,Production Quantity,2007,tonnes,20,F 
Guadeloupe,51,Production Quantity,2006,tonnes,20,F 
Guadeloupe,51,Production Quantity,2005,tonnes,20,F 
Guadeloupe,51,Production Quantity,2004,tonnes,20,F 
Guadeloupe,51,Production Quantity,2003,tonnes,20,F 
Guadeloupe,51,Production Quantity,2002,tonnes,20,F 
Guadeloupe,51,Production Quantity,2001,tonnes,20,F 
Guadeloupe,51,Production Quantity,2000,tonnes,20,F 
Guadeloupe,51,Production Quantity,1999,tonnes,20,F 
Guadeloupe,51,Production Quantity,1998,tonnes,20,F 
Guadeloupe,51,Production Quantity,1997,tonnes,20,F 
Guadeloupe,51,Production Quantity,1996,tonnes,20,F 
Guadeloupe,51,Production Quantity,1995,tonnes,20,F 
Guadeloupe,51,Production Quantity,1994,tonnes,20,F 
Guadeloupe,51,Production Quantity,1993,tonnes,20,F 
Guadeloupe,51,Production Quantity,1992,tonnes,20,F 
Guadeloupe,51,Production Quantity,1991,tonnes,20,F 
Guadeloupe,51,Production Quantity,1990,tonnes,20,F 
Guadeloupe,51,Production Quantity,1989,tonnes,30,F 
Guadeloupe,51,Production Quantity,1988,tonnes,36,
Guadeloupe,51,Production Quantity,1987,tonnes,36,
Guadeloupe,51,Production Quantity,1986,tonnes,36,
Guadeloupe,51,Production Quantity,1985,tonnes,36,
Guadeloupe,51,Production Quantity,1984,tonnes,36,
Guadeloupe,51,Production Quantity,1983,tonnes,36,
Guadeloupe,51,Production Quantity,1982,tonnes,10,
Guadeloupe,51,Production Quantity,1981,tonnes,10,
Guadeloupe,51,Production Quantity,1980,tonnes,10,
Guadeloupe,51,Production Quantity,1979,tonnes,25,
Guadeloupe,51,Production Quantity,1978,tonnes,25,
Guadeloupe,51,Production Quantity,1977,tonnes,55,F 
Guadeloupe,51,Production Quantity,1976,tonnes,100,
Guadeloupe,51,Production Quantity,1975,tonnes,100,
Guadeloupe,51,Production Quantity,1974,tonnes,100,
Guadeloupe,51,Production Quantity,1973,tonnes,10,
Guadeloupe,51,Production Quantity,1972,tonnes,10,
Guadeloupe,51,Production Quantity,1971,tonnes,0,
Guadeloupe,51,Production Quantity,1970,tonnes,0,
Guadeloupe,51,Production Quantity,1969,tonnes,0,
Guadeloupe,51,Production Quantity,1968,tonnes,0,
Guadeloupe,51,Production Quantity,1967,tonnes,0,
Guadeloupe,51,Production Quantity,1966,tonnes,0,
Guadeloupe,51,Production Quantity,1965,tonnes,0,
Guadeloupe,51,Production Quantity,1964,tonnes,0,
Guadeloupe,51,Production Quantity,1963,tonnes,0,
Guadeloupe,51,Production Quantity,1962,tonnes,0,
Guadeloupe,51,Production Quantity,1961,tonnes,0,
Hungary,31,Area Harvested,2007,Ha,5295,
Hungary,31,Area Harvested,2006,Ha,5081,
Hungary,31,Area Harvested,2005,Ha,5823,
Hungary,31,Area Harvested,2004,Ha,5798,
Hungary,31,Area Harvested,2003,Ha,6208,
Hungary,31,Area Harvested,2002,Ha,4914,
Hungary,31,Area Harvested,2001,Ha,3750,
Hungary,31,Area Harvested,2000,Ha,9400,
Hungary,31,Area Harvested,1999,Ha,9100,
Hungary,31,Area Harvested,1998,Ha,6700,
Hungary,31,Area Harvested,1997,Ha,15900,
Hungary,31,Area Harvested,1996,Ha,9000,
Hungary,31,Area Harvested,1995,Ha,10600,
Hungary,31,Area Harvested,1994,Ha,10400,
Hungary,31,Area Harvested,1993,Ha,12100,
Hungary,31,Area Harvested,1992,Ha,10100,
Hungary,31,Area Harvested,1991,Ha,10900,
Hungary,31,Area Harvested,1990,Ha,10000,F 
Hungary,31,Area Harvested,1989,Ha,12000,F 
Hungary,31,Area Harvested,1988,Ha,7000,F 
Hungary,31,Area Harvested,1987,Ha,7000,F 
Hungary,31,Area Harvested,1986,Ha,8000,F 
Hungary,31,Area Harvested,1985,Ha,11000,F 
Hungary,31,Area Harvested,1984,Ha,0,NR
Hungary,31,Area Harvested,1983,Ha,0,NR
Hungary,31,Area Harvested,1982,Ha,0,NR
Hungary,31,Area Harvested,1981,Ha,0,NR
Hungary,31,Area Harvested,1980,Ha,0,NR
Hungary,31,Area Harvested,1979,Ha,0,NR
Hungary,31,Area Harvested,1978,Ha,0,NR
Hungary,31,Area Harvested,1977,Ha,0,NR
Hungary,31,Area Harvested,1976,Ha,0,NR
Hungary,31,Area Harvested,1975,Ha,0,NR
Hungary,31,Area Harvested,1974,Ha,0,NR
Hungary,31,Area Harvested,1973,Ha,0,NR
Hungary,31,Area Harvested,1972,Ha,0,NR
Hungary,31,Area Harvested,1971,Ha,0,NR
Hungary,31,Area Harvested,1970,Ha,0,NR
Hungary,31,Area Harvested,1969,Ha,0,NR
Hungary,31,Area Harvested,1968,Ha,0,NR
Hungary,31,Area Harvested,1967,Ha,0,NR
Hungary,31,Area Harvested,1966,Ha,0,NR
Hungary,31,Area Harvested,1965,Ha,0,NR
Hungary,31,Area Harvested,1964,Ha,0,NR
Hungary,31,Area Harvested,1963,Ha,0,NR
Hungary,31,Area Harvested,1962,Ha,0,NR
Hungary,31,Area Harvested,1961,Ha,0,NR
Hungary,41,Yield,2007,Hg/Ha,41046,Fc
Hungary,41,Yield,2006,Hg/Ha,79277,Fc
Hungary,41,Yield,2005,Hg/Ha,44058,Fc
Hungary,41,Yield,2004,Hg/Ha,60632,Fc
Hungary,41,Yield,2003,Hg/Ha,49597,Fc
Hungary,41,Yield,2002,Hg/Ha,14159,Fc
Hungary,41,Yield,2001,Hg/Ha,41666,Fc
Hungary,41,Yield,2000,Hg/Ha,22774,Fc
Hungary,41,Yield,1999,Hg/Ha,41785,Fc
Hungary,41,Yield,1998,Hg/Ha,25643,Fc
Hungary,41,Yield,1997,Hg/Ha,15600,Fc
Hungary,41,Yield,1996,Hg/Ha,49970,Fc
Hungary,41,Yield,1995,Hg/Ha,17075,Fc
Hungary,41,Yield,1994,Hg/Ha,25849,Fc
Hungary,41,Yield,1993,Hg/Ha,29791,Fc
Hungary,41,Yield,1992,Hg/Ha,39984,Fc
Hungary,41,Yield,1991,Hg/Ha,32653,Fc
Hungary,41,Yield,1990,Hg/Ha,42325,Fc
Hungary,41,Yield,1989,Hg/Ha,60908,Fc
Hungary,41,Yield,1988,Hg/Ha,33537,Fc
Hungary,41,Yield,1987,Hg/Ha,38217,Fc
Hungary,41,Yield,1986,Hg/Ha,38233,Fc
Hungary,41,Yield,1985,Hg/Ha,48910,Fc
Hungary,41,Yield,1984,Hg/Ha,0,NR
Hungary,41,Yield,1983,Hg/Ha,0,NR
Hungary,41,Yield,1982,Hg/Ha,0,NR
Hungary,41,Yield,1981,Hg/Ha,0,NR
Hungary,41,Yield,1980,Hg/Ha,0,NR
Hungary,41,Yield,1979,Hg/Ha,0,NR
Hungary,41,Yield,1978,Hg/Ha,0,NR
Hungary,41,Yield,1977,Hg/Ha,0,NR
Hungary,41,Yield,1976,Hg/Ha,0,NR
Hungary,41,Yield,1975,Hg/Ha,0,NR
Hungary,41,Yield,1974,Hg/Ha,0,NR
Hungary,41,Yield,1973,Hg/Ha,0,NR
Hungary,41,Yield,1972,Hg/Ha,0,NR
Hungary,41,Yield,1971,Hg/Ha,0,NR
Hungary,41,Yield,1970,Hg/Ha,0,NR
Hungary,41,Yield,1969,Hg/Ha,0,NR
Hungary,41,Yield,1968,Hg/Ha,0,NR
Hungary,41,Yield,1967,Hg/Ha,0,NR
Hungary,41,Yield,1966,Hg/Ha,0,NR
Hungary,41,Yield,1965,Hg/Ha,0,NR
Hungary,41,Yield,1964,Hg/Ha,0,NR
Hungary,41,Yield,1963,Hg/Ha,0,NR
Hungary,41,Yield,1962,Hg/Ha,0,NR
Hungary,41,Yield,1961,Hg/Ha,0,NR
Hungary,51,Production Quantity,2007,tonnes,21734,
Hungary,51,Production Quantity,2006,tonnes,40281,
Hungary,51,Production Quantity,2005,tonnes,25655,
Hungary,51,Production Quantity,2004,tonnes,35155,
Hungary,51,Production Quantity,2003,tonnes,30790,
Hungary,51,Production Quantity,2002,tonnes,6958,
Hungary,51,Production Quantity,2001,tonnes,15625,
Hungary,51,Production Quantity,2000,tonnes,21408,
Hungary,51,Production Quantity,1999,tonnes,38025,
Hungary,51,Production Quantity,1998,tonnes,17181,
Hungary,51,Production Quantity,1997,tonnes,24805,
Hungary,51,Production Quantity,1996,tonnes,44973,
Hungary,51,Production Quantity,1995,tonnes,18100,
Hungary,51,Production Quantity,1994,tonnes,26883,
Hungary,51,Production Quantity,1993,tonnes,36048,
Hungary,51,Production Quantity,1992,tonnes,40384,
Hungary,51,Production Quantity,1991,tonnes,35592,
Hungary,51,Production Quantity,1990,tonnes,42325,
Hungary,51,Production Quantity,1989,tonnes,73090,
Hungary,51,Production Quantity,1988,tonnes,23476,
Hungary,51,Production Quantity,1987,tonnes,26752,
Hungary,51,Production Quantity,1986,tonnes,30587,
Hungary,51,Production Quantity,1985,tonnes,53801,
Hungary,51,Production Quantity,1984,tonnes,42301,
Hungary,51,Production Quantity,1983,tonnes,50167,
Hungary,51,Production Quantity,1982,tonnes,46269,
Hungary,51,Production Quantity,1981,tonnes,35117,
Hungary,51,Production Quantity,1980,tonnes,69297,
Hungary,51,Production Quantity,1979,tonnes,27285,
Hungary,51,Production Quantity,1978,tonnes,39904,
Hungary,51,Production Quantity,1977,tonnes,45640,
Hungary,51,Production Quantity,1976,tonnes,47863,
Hungary,51,Production Quantity,1975,tonnes,35758,
Hungary,51,Production Quantity,1974,tonnes,88966,
Hungary,51,Production Quantity,1973,tonnes,59717,
Hungary,51,Production Quantity,1972,tonnes,83657,
Hungary,51,Production Quantity,1971,tonnes,62518,
Hungary,51,Production Quantity,1970,tonnes,85409,
Hungary,51,Production Quantity,1969,tonnes,130434,
Hungary,51,Production Quantity,1968,tonnes,50567,
Hungary,51,Production Quantity,1967,tonnes,107259,
Hungary,51,Production Quantity,1966,tonnes,80577,
Hungary,51,Production Quantity,1965,tonnes,68969,
Hungary,51,Production Quantity,1964,tonnes,97900,
Hungary,51,Production Quantity,1963,tonnes,104200,
Hungary,51,Production Quantity,1962,tonnes,51300,
Hungary,51,Production Quantity,1961,tonnes,130400,
India,31,Area Harvested,2007,Ha,2400,F 
India,31,Area Harvested,2006,Ha,2400,F 
India,31,Area Harvested,2005,Ha,2400,F 
India,31,Area Harvested,2004,Ha,2400,F 
India,31,Area Harvested,2003,Ha,2400,F 
India,31,Area Harvested,2002,Ha,2400,F 
India,31,Area Harvested,2001,Ha,2400,F 
India,31,Area Harvested,2000,Ha,2400,F 
India,31,Area Harvested,1999,Ha,2400,F 
India,31,Area Harvested,1998,Ha,2400,F 
India,31,Area Harvested,1997,Ha,2400,F 
India,31,Area Harvested,1996,Ha,2400,F 
India,31,Area Harvested,1995,Ha,2400,F 
India,31,Area Harvested,1994,Ha,2400,F 
India,31,Area Harvested,1993,Ha,2300,F 
India,31,Area Harvested,1992,Ha,2200,F 
India,31,Area Harvested,1991,Ha,2100,F 
India,31,Area Harvested,1990,Ha,2000,F 
India,31,Area Harvested,1989,Ha,1700,F 
India,31,Area Harvested,1988,Ha,1500,F 
India,31,Area Harvested,1987,Ha,1600,F 
India,31,Area Harvested,1986,Ha,1500,F 
India,31,Area Harvested,1985,Ha,1600,F 
India,31,Area Harvested,1984,Ha,1700,F 
India,31,Area Harvested,1983,Ha,1900,F 
India,31,Area Harvested,1982,Ha,1700,F 
India,31,Area Harvested,1981,Ha,2000,F 
India,31,Area Harvested,1980,Ha,2000,F 
India,31,Area Harvested,1979,Ha,2400,F 
India,31,Area Harvested,1978,Ha,2700,F 
India,31,Area Harvested,1977,Ha,2700,F 
India,31,Area Harvested,1976,Ha,3300,F 
India,31,Area Harvested,1975,Ha,3000,F 
India,31,Area Harvested,1974,Ha,3800,F 
India,31,Area Harvested,1973,Ha,3600,F 
India,31,Area Harvested,1972,Ha,3500,F 
India,31,Area Harvested,1971,Ha,3500,F 
India,31,Area Harvested,1970,Ha,3600,F 
India,31,Area Harvested,1969,Ha,3500,F 
India,31,Area Harvested,1968,Ha,3400,F 
India,31,Area Harvested,1967,Ha,3200,F 
India,31,Area Harvested,1966,Ha,3100,F 
India,31,Area Harvested,1965,Ha,3000,F 
India,31,Area Harvested,1964,Ha,2900,F 
India,31,Area Harvested,1963,Ha,2800,F 
India,31,Area Harvested,1962,Ha,2700,F 
India,31,Area Harvested,1961,Ha,2900,F 
India,41,Yield,2007,Hg/Ha,41666,Fc
India,41,Yield,2006,Hg/Ha,41666,Fc
India,41,Yield,2005,Hg/Ha,41666,Fc
India,41,Yield,2004,Hg/Ha,41666,Fc
India,41,Yield,2003,Hg/Ha,41666,Fc
India,41,Yield,2002,Hg/Ha,41666,Fc
India,41,Yield,2001,Hg/Ha,41666,Fc
India,41,Yield,2000,Hg/Ha,41250,Fc
India,41,Yield,1999,Hg/Ha,39166,Fc
India,41,Yield,1998,Hg/Ha,35000,Fc
India,41,Yield,1997,Hg/Ha,33750,Fc
India,41,Yield,1996,Hg/Ha,32916,Fc
India,41,Yield,1995,Hg/Ha,30416,Fc
India,41,Yield,1994,Hg/Ha,29166,Fc
India,41,Yield,1993,Hg/Ha,29565,Fc
India,41,Yield,1992,Hg/Ha,29545,Fc
India,41,Yield,1991,Hg/Ha,29523,Fc
India,41,Yield,1990,Hg/Ha,30000,Fc
India,41,Yield,1989,Hg/Ha,29411,Fc
India,41,Yield,1988,Hg/Ha,29000,Fc
India,41,Yield,1987,Hg/Ha,30000,Fc
India,41,Yield,1986,Hg/Ha,30000,Fc
India,41,Yield,1985,Hg/Ha,30000,Fc
India,41,Yield,1984,Hg/Ha,29411,Fc
India,41,Yield,1983,Hg/Ha,28947,Fc
India,41,Yield,1982,Hg/Ha,29411,Fc
India,41,Yield,1981,Hg/Ha,30000,Fc
India,41,Yield,1980,Hg/Ha,32500,Fc
India,41,Yield,1979,Hg/Ha,29166,Fc
India,41,Yield,1978,Hg/Ha,29629,Fc
India,41,Yield,1977,Hg/Ha,29629,Fc
India,41,Yield,1976,Hg/Ha,30303,Fc
India,41,Yield,1975,Hg/Ha,31666,Fc
India,41,Yield,1974,Hg/Ha,30263,Fc
India,41,Yield,1973,Hg/Ha,30555,Fc
India,41,Yield,1972,Hg/Ha,30000,Fc
India,41,Yield,1971,Hg/Ha,31428,Fc
India,41,Yield,1970,Hg/Ha,30000,Fc
India,41,Yield,1969,Hg/Ha,30000,Fc
India,41,Yield,1968,Hg/Ha,30294,Fc
India,41,Yield,1967,Hg/Ha,30625,Fc
India,41,Yield,1966,Hg/Ha,30645,Fc
India,41,Yield,1965,Hg/Ha,30666,Fc
India,41,Yield,1964,Hg/Ha,30344,Fc
India,41,Yield,1963,Hg/Ha,30357,Fc
India,41,Yield,1962,Hg/Ha,30740,Fc
India,41,Yield,1961,Hg/Ha,27586,Fc
India,51,Production Quantity,2007,tonnes,10000,F 
India,51,Production Quantity,2006,tonnes,10000,F 
India,51,Production Quantity,2005,tonnes,10000,F 
India,51,Production Quantity,2004,tonnes,10000,F 
India,51,Production Quantity,2003,tonnes,10000,F 
India,51,Production Quantity,2002,tonnes,10000,F 
India,51,Production Quantity,2001,tonnes,10000,F 
India,51,Production Quantity,2000,tonnes,9900,
India,51,Production Quantity,1999,tonnes,9400,
India,51,Production Quantity,1998,tonnes,8400,
India,51,Production Quantity,1997,tonnes,8100,
India,51,Production Quantity,1996,tonnes,7900,
India,51,Production Quantity,1995,tonnes,7300,
India,51,Production Quantity,1994,tonnes,7000,F 
India,51,Production Quantity,1993,tonnes,6800,F 
India,51,Production Quantity,1992,tonnes,6500,F 
India,51,Production Quantity,1991,tonnes,6200,F 
India,51,Production Quantity,1990,tonnes,6000,F 
India,51,Production Quantity,1989,tonnes,5000,F 
India,51,Production Quantity,1988,tonnes,4350,F 
India,51,Production Quantity,1987,tonnes,4800,F 
India,51,Production Quantity,1986,tonnes,4500,F 
India,51,Production Quantity,1985,tonnes,4800,F 
India,51,Production Quantity,1984,tonnes,5000,F 
India,51,Production Quantity,1983,tonnes,5500,F 
India,51,Production Quantity,1982,tonnes,5000,F 
India,51,Production Quantity,1981,tonnes,6000,F 
India,51,Production Quantity,1980,tonnes,6500,F 
India,51,Production Quantity,1979,tonnes,7000,F 
India,51,Production Quantity,1978,tonnes,8000,F 
India,51,Production Quantity,1977,tonnes,8000,F 
India,51,Production Quantity,1976,tonnes,10000,F 
India,51,Production Quantity,1975,tonnes,9500,F 
India,51,Production Quantity,1974,tonnes,11500,F 
India,51,Production Quantity,1973,tonnes,11000,F 
India,51,Production Quantity,1972,tonnes,10500,F 
India,51,Production Quantity,1971,tonnes,11000,F 
India,51,Production Quantity,1970,tonnes,10800,F 
India,51,Production Quantity,1969,tonnes,10500,F 
India,51,Production Quantity,1968,tonnes,10300,F 
India,51,Production Quantity,1967,tonnes,9800,F 
India,51,Production Quantity,1966,tonnes,9500,F 
India,51,Production Quantity,1965,tonnes,9200,F 
